"","MonitoringLocationIdentifier","OrganizationIdentifier.x","OrganizationFormalName.x","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ActivityStartTime.Time","ActivityStartTime.TimeZoneCode","ActivityEndDate","ActivityEndTime.Time","ActivityEndTime.TimeZoneCode","ActivityRelativeDepthName","ActivityDepthHeightMeasure.MeasureValue","ActivityDepthHeightMeasure.MeasureUnitCode","ActivityDepthAltitudeReferencePointText","ActivityTopDepthHeightMeasure.MeasureValue","ActivityTopDepthHeightMeasure.MeasureUnitCode","ActivityBottomDepthHeightMeasure.MeasureValue","ActivityBottomDepthHeightMeasure.MeasureUnitCode","ProjectIdentifier","ProjectName","ActivityConductingOrganizationText","MonitoringLocationName.x","ActivityCommentText","SampleAquifer","HydrologicCondition","HydrologicEvent","ActivityLocation.LatitudeMeasure","ActivityLocation.LongitudeMeasure","SampleCollectionMethod.MethodIdentifier","SampleCollectionMethod.MethodIdentifierContext","SampleCollectionMethod.MethodName","SampleCollectionMethod.MethodDescriptionText","SampleCollectionEquipmentName","ResultIdentifier","ResultDetectionConditionText","MethodSpeciationName","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasure.MeasureUnitCode","MeasureQualifierCode","ResultStatusIdentifier","StatisticalBaseCode","ResultValueTypeName","ResultWeightBasisText","ResultTimeBasisText","ResultTemperatureBasisText","ResultParticleSizeBasisText","DataQuality.PrecisionValue","DataQuality.BiasValue","DataQuality.ConfidenceIntervalValue","DataQuality.UpperConfidenceLimitValue","DataQuality.LowerConfidenceLimitValue","ResultCommentText","USGSPCode","ResultDepthHeightMeasure.MeasureValue","ResultDepthHeightMeasure.MeasureUnitCode","ResultDepthAltitudeReferencePointText","SubjectTaxonomicName","SampleTissueAnatomyName","BinaryObjectFileName","BinaryObjectFileTypeCode","ResultFileUrl","ResultAnalyticalMethod.MethodIdentifier","ResultAnalyticalMethod.MethodIdentifierContext","ResultAnalyticalMethod.MethodName","ResultAnalyticalMethod.MethodUrl","ResultAnalyticalMethod.MethodDescriptionText","LaboratoryName","AnalysisStartDate","ResultLaboratoryCommentText","ResultDetectionQuantitationLimitUrl","DetectionQuantitationLimitTypeName","DetectionQuantitationLimitMeasure.MeasureValue","DetectionQuantitationLimitMeasure.MeasureUnitCode","LabSamplePreparationUrl","LastUpdated","ProviderName.x","DateAsDate","OrganizationIdentifier.y","OrganizationFormalName.y","MonitoringLocationName.y","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure_MeasureValue","DrainageAreaMeasure_MeasureUnitCode","ContributingDrainageAreaMeasure_MeasureValue","ContributingDrainageAreaMeasure_MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure_MeasureValue","HorizontalAccuracyMeasure_MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure_MeasureValue","VerticalMeasure_MeasureUnitCode","VerticalAccuracyMeasure_MeasureValue","VerticalAccuracyMeasure_MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","LocalAqfrName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure_MeasureValue","WellDepthMeasure_MeasureUnitCode","WellHoleDepthMeasure_MeasureValue","WellHoleDepthMeasure_MeasureUnitCode","ProviderName.y"
"923","USGS-313343110024701","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01000522","Sample-Routine","Water","Surface Water","1/11/2010","10:00:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. National Park Service","","",NA,"Not applicable","Not applicable",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-103576894","","","Escherichia coli","",22,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","U.S. National Park Service","","","","",NA,"",NA,"","NWIS","2010-01-11","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT SANTA GERTRUDIS LANE","Stream","",15050301,NA,"",NA,NA,31.5620355,-111.0470346,24000,5,"seconds","Interpolated from MAP.","NAD83",3265,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"924","USGS-313343110024701","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01200526","Sample-Routine","Water","Surface Water","2/29/2012","8:15:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","Friends of the Santa Cruz River, Tubac, AZ","","",NA,"Not applicable","Not applicable",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-103578874","","","Escherichia coli","",37,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","","","","","",NA,"",NA,"","NWIS","2012-02-29","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT SANTA GERTRUDIS LANE","Stream","",15050301,NA,"",NA,NA,31.5620355,-111.0470346,24000,5,"seconds","Interpolated from MAP.","NAD83",3265,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"925","USGS-313343110024701","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01500635","Quality Control Sample-Field Replicate","Water","Surface Water","3/11/2015","11:00:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. Geological Survey-Water Resources Discipline","","",NA,"Stable, normal stage","Routine sample",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-103149566","","","Escherichia coli","",22,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","USGS - Arizona Water Science Center","","","","",NA,"",NA,"","NWIS","2015-03-11","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT SANTA GERTRUDIS LANE","Stream","",15050301,NA,"",NA,NA,31.5620355,-111.0470346,24000,5,"seconds","Interpolated from MAP.","NAD83",3265,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"926","USGS-313343110024701","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01200554","Sample-Routine","Water","Surface Water","4/25/2012","7:30:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","Friends of the Santa Cruz River, Tubac, AZ","","",NA,"Not applicable","Not applicable",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-103579100","","","Escherichia coli","",440,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","","","","","",NA,"",NA,"","NWIS","2012-04-25","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT SANTA GERTRUDIS LANE","Stream","",15050301,NA,"",NA,NA,31.5620355,-111.0470346,24000,5,"seconds","Interpolated from MAP.","NAD83",3265,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"927","USGS-313343110024701","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01700037","Sample-Routine","Water","Surface Water","12/7/2016","15:00:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. Geological Survey-Water Resources Discipline","","",NA,"Stable, normal stage","Spring breakup",NA,NA,"50","USGS parameter code 82398","Point sample",NA,"Sampler, point, automatic","NWIS-106504671","","","Escherichia coli","",46,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","USGS - Arizona Water Science Center","","","","",NA,"",NA,"","NWIS","2016-12-07","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT SANTA GERTRUDIS LANE","Stream","",15050301,NA,"",NA,NA,31.5620355,-111.0470346,24000,5,"seconds","Interpolated from MAP.","NAD83",3265,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"928","USGS-313343110024701","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01500742","Quality Control Sample-Field Replicate","Water","Surface Water","12/1/2014","10:48:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. National Park Service","","",NA,"Not applicable","Not applicable",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-103580989","","","Escherichia coli","",56,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","","","","","",NA,"",NA,"","NWIS","2014-12-01","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT SANTA GERTRUDIS LANE","Stream","",15050301,NA,"",NA,NA,31.5620355,-111.0470346,24000,5,"seconds","Interpolated from MAP.","NAD83",3265,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"929","USGS-313343110024701","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01600188","Sample-Routine","Water","Surface Water","3/2/2016","12:00:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. Geological Survey-Water Resources Discipline","","",NA,"Stable, normal stage","Routine sample",NA,NA,"50","USGS parameter code 82398","Point sample",NA,"Sampler, point, automatic","NWIS-103614194","","","Escherichia coli","",13,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","USGS - Arizona Water Science Center","","","","",NA,"",NA,"","NWIS","2016-03-02","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT SANTA GERTRUDIS LANE","Stream","",15050301,NA,"",NA,NA,31.5620355,-111.0470346,24000,5,"seconds","Interpolated from MAP.","NAD83",3265,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"930","USGS-313343110024701","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01300506","Quality Control Sample-Field Replicate","Water","Surface Water","10/29/2012","16:12:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. National Park Service","","",NA,"Not applicable","Not applicable",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-103579536","","","Escherichia coli","",21,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","","","","","",NA,"",NA,"","NWIS","2012-10-29","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT SANTA GERTRUDIS LANE","Stream","",15050301,NA,"",NA,NA,31.5620355,-111.0470346,24000,5,"seconds","Interpolated from MAP.","NAD83",3265,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"931","USGS-313343110024701","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01400334","Quality Control Sample-Field Replicate","Water","Surface Water","12/18/2013","8:25:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","Friends of the Santa Cruz River, Tubac, AZ","","",NA,"Not applicable","Not applicable",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-103580349","","","Escherichia coli","",28,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","","","","","",NA,"",NA,"","NWIS","2013-12-18","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT SANTA GERTRUDIS LANE","Stream","",15050301,NA,"",NA,NA,31.5620355,-111.0470346,24000,5,"seconds","Interpolated from MAP.","NAD83",3265,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"932","USGS-313343110024701","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01300503","Sample-Routine","Water","Surface Water","10/9/2012","9:53:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. National Park Service","","",NA,"Not applicable","Not applicable",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-103579518","","","Escherichia coli","",370,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","","","","","",NA,"",NA,"","NWIS","2012-10-09","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT SANTA GERTRUDIS LANE","Stream","",15050301,NA,"",NA,NA,31.5620355,-111.0470346,24000,5,"seconds","Interpolated from MAP.","NAD83",3265,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"933","USGS-313343110024701","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01500654","Quality Control Sample-Field Replicate","Water","Surface Water","3/12/2015","5:00:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. Geological Survey-Water Resources Discipline","","",NA,"Stable, normal stage","Routine sample",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-103149888","","","Escherichia coli","",61,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","USGS - Arizona Water Science Center","","","","",NA,"",NA,"","NWIS","2015-03-12","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT SANTA GERTRUDIS LANE","Stream","",15050301,NA,"",NA,NA,31.5620355,-111.0470346,24000,5,"seconds","Interpolated from MAP.","NAD83",3265,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"934","USGS-313343110024701","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01500629","Sample-Routine","Water","Surface Water","2/1/2015","13:30:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. Geological Survey-Water Resources Discipline","","",NA,"Falling stage","Flood",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-103149476","","","Escherichia coli","",5200,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.736111111",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","USGS - Arizona Water Science Center","","sample was diluted","","",NA,"",NA,"","NWIS","2015-02-01","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT SANTA GERTRUDIS LANE","Stream","",15050301,NA,"",NA,NA,31.5620355,-111.0470346,24000,5,"seconds","Interpolated from MAP.","NAD83",3265,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"935","USGS-313343110024701","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01400355","Sample-Routine","Water","Surface Water","7/30/2014","8:00:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","Friends of the Santa Cruz River, Tubac, AZ","","",NA,"Not applicable","Not applicable",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-103580676","","","Escherichia coli","",2400,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","","","","","",NA,"",NA,"","NWIS","2014-07-30","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT SANTA GERTRUDIS LANE","Stream","",15050301,NA,"",NA,NA,31.5620355,-111.0470346,24000,5,"seconds","Interpolated from MAP.","NAD83",3265,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"936","USGS-313343110024701","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01600310","Sample-Routine","Water","Surface Water","3/2/2016","16:00:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. National Park Service","","",NA,"Not applicable","Not applicable",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-104005298","","","Escherichia coli","",12,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","U.S. National Park Service","","","","",NA,"",NA,"","NWIS","2016-03-02","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT SANTA GERTRUDIS LANE","Stream","",15050301,NA,"",NA,NA,31.5620355,-111.0470346,24000,5,"seconds","Interpolated from MAP.","NAD83",3265,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"937","USGS-313343110024701","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01000532","Sample-Routine","Water","Surface Water","2/11/2010","10:45:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. National Park Service","","",NA,"Not applicable","Not applicable",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-103576934","","","Escherichia coli","",55000,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","U.S. National Park Service","","sample was diluted","","",NA,"",NA,"","NWIS","2010-02-11","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT SANTA GERTRUDIS LANE","Stream","",15050301,NA,"",NA,NA,31.5620355,-111.0470346,24000,5,"seconds","Interpolated from MAP.","NAD83",3265,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"938","USGS-313343110024701","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.00900576","Sample-Routine","Water","Surface Water","7/16/2009","14:47:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. National Park Service","","",NA,"Not applicable","Not applicable",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-103576525","","","Escherichia coli","",750,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","U.S. National Park Service","","sample was diluted","","",NA,"",NA,"","NWIS","2009-07-16","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT SANTA GERTRUDIS LANE","Stream","",15050301,NA,"",NA,NA,31.5620355,-111.0470346,24000,5,"seconds","Interpolated from MAP.","NAD83",3265,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"939","USGS-313343110024701","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01600822","Sample-Routine","Water","Surface Water","5/18/2016","14:30:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. National Park Service","","",NA,"Stable, normal stage","Routine sample",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-106398047","","","Escherichia coli","",180,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","U.S. National Park Service","","","","",NA,"",NA,"","NWIS","2016-05-18","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT SANTA GERTRUDIS LANE","Stream","",15050301,NA,"",NA,NA,31.5620355,-111.0470346,24000,5,"seconds","Interpolated from MAP.","NAD83",3265,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"940","USGS-313343110024701","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01500685","Sample-Routine","Water","Surface Water","7/28/2015","21:30:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. Geological Survey-Water Resources Discipline","","",NA,"Not determined","Flood",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-103150179","","","Escherichia coli","",980000,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.736111111",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","USGS - Arizona Water Science Center","","sample was diluted","","",NA,"",NA,"","NWIS","2015-07-28","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT SANTA GERTRUDIS LANE","Stream","",15050301,NA,"",NA,NA,31.5620355,-111.0470346,24000,5,"seconds","Interpolated from MAP.","NAD83",3265,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"941","USGS-313343110024701","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01600823","Sample-Routine","Water","Surface Water","5/25/2016","14:40:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. National Park Service","","",NA,"Stable, normal stage","Routine sample",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-106398052","","","Escherichia coli","",210,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","U.S. National Park Service","","","","",NA,"",NA,"","NWIS","2016-05-25","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT SANTA GERTRUDIS LANE","Stream","",15050301,NA,"",NA,NA,31.5620355,-111.0470346,24000,5,"seconds","Interpolated from MAP.","NAD83",3265,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
